sigla_uf;id_municipio;populacao_urbana_2013;populacao_urbana_2035;prestador_servico_esgoto;sigla_prestador;indice_sem_atend;indice_atend_solucao_ind;indice_atend_col_sem_trat;indice_atend_col_trat;vazao_sem_col_sem_trat;vazao_solucao_ind;vazao_col_sem_trat;vazao_col_trat;vazao_total;parcela_carga_sem_col_sem_trat;parcela_carga_solucao_ind;parcela_carga_col_sem_trat;parcela_carga_col_trat;carga_gerada;carga_lancada_sem_col_sem_trat;carga_lancada_solucao_ind;carga_lancada_col_sem_trat;carga_lancada_col_trat;carga_lancada;indice_atend_etes_avaliado_2035;indice_atend_solucao_ind_2035;carga_gerada_2035;carga_afluente_ete_2035;carga_efluente_ete_2035;carga_afluente_solucao_ind_2035;carga_efluente_solucao_ind_2035;populacao_atendida_2035;investimento_col;investimento_trat;investimento_col_trat;necessidade_remocao_dbo;tipologia_solucao;atencao_fosforo;atencao_nitrogenio;;
MG;3109501;7869;9704;Companhia de Saneamento de Minas Gerais;COPASA;10,3;0,4;0;89,4;0,9;0;0;8;9;43,5;1,7;0;379,7;424,9;43,5;0,7;0;106,3;150,5;90;10;524;471,6;47,2;52,4;21;8734;2076057,24;664754,14;2740811,37;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3109600;3605;3364;Prefeitura Municipal de Cachoeira da Prata;PM;3,2;0,5;67,4;28,9;0,2;0;4,4;1,9;6,6;6,2;1;131,2;56,2;194,7;6,2;0,4;131,2;56,2;194;90;10;181,7;163,5;65,4;18,2;7,3;3028;0;741819,05;741819,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3109709;7350;9518;Prefeitura Municipal de Cachoeira de Minas;PM;0,8;1,3;98;0;0,1;0,1;10;0;10,2;3,1;4,9;388,8;0;396,9;3,1;2;388,8;0;393,9;90;10;514;462,6;185;51,4;20,6;8566;2591066,78;2580846,32;5171913,1;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3109808;2334;2620;Prefeitura Municipal de Cachoeira Dourada;PM;0;0;0;100;0;0;0;2,1;2,1;0;0;0;126;126;0;0;0;27,5;27,5;100;0;141,5;141,5;30,9;0;0;2620;460798,6;47510,91;508309,51;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3109907;8964;9228;Prefeitura Municipal de Caetanópolis;PM;14,5;2,1;83,4;0;1,7;0,2;9,7;0;11,6;70;10,3;403,8;0;484,1;70;4,1;403,8;0;477,9;100;0;498,3;498,3;14,9;0;0;9228;2135417,38;5129338,43;7264755,81;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3110004;37424;41629;SAAE - Serviço Autônomo de Água e Esgoto;SAAE;3,6;2,4;94;0;2,4;1,6;63,7;0;67,8;72,4;48,8;1899,6;0;2020,9;72,4;19,5;1899,6;0;1991,6;94;6;2248;2113,1;147,9;134,9;54;39131;4549708,95;13495446,71;18045155,65;Solução conjunta;Solução conjunta;Não;Não;;
MG;3110103;2772;4091;Prefeitura Municipal de Caiana;PM;14,5;1,8;83,7;0;0,4;0,1;2,4;0;2,9;21,7;2,7;125,3;0;149,7;21,7;1,1;125,3;0;148;90;10;220,9;198,8;79,5;22,1;8,8;3682;2193028,69;843180,74;3036209,44;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3110202;2142;1924;Prefeitura Municipal de Cajuri;PM;0,7;0,6;98,7;0;0;0;2,6;0;2,6;0,8;0,7;114,2;0;115,7;0,8;0,3;114,2;0;115,2;90;10;103,9;93,5;37,4;10,4;4,2;1732;0;434937,78;434937,78;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3110301;8089;8664;Companhia de Saneamento de Minas Gerais;COPASA;5,4;1,3;93,3;0;0,6;0,1;9,8;0;10,5;23,5;5,9;407,5;0;436,8;23,5;2,3;407,5;0;433,3;90;10;467,9;421,1;126,3;46,8;18,7;7798;654810,57;2292147,62;2946958,19;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3110400;1460;1565;Prefeitura Municipal de Camacho;PM;4,4;0;95,6;0;0,1;0;1,7;0;1,8;3,5;0;75,4;0;78,8;3,5;0;75,4;0;78,8;90;10;84,5;76,1;30,4;8,5;3,4;1409;161460,82;342629,44;504090,26;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3110509;16030;18276;Companhia de Saneamento de Minas Gerais;COPASA;17,4;4,4;78,2;0;4,8;1,2;21,4;0;27,3;150,8;37,7;677,2;0;865,6;150,8;15,1;677,2;0;843;100;0;986,9;986,9;98,7;0;0;18276;6998372,32;3503198,07;10501570,4;Entre 60 e 80%;Tratamento secundário convencional;Sim;Sim;;
MG;3110608;23739;28890;SAAE - Serviço Autônomo de Água e Esgoto;SAAE;19,2;0,8;76;4;6,4;0,3;25,2;1,3;33,2;246,6;9,7;974,2;51,3;1281,9;246,6;3,9;974,2;17,4;1242,2;90;10;1560,1;1404,1;119,8;156;62,4;26001;8068241,45;7066313,15;15134554,6;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3110707;10785;11380;Prefeitura Municipal de Cambuquira;PM;13,8;2,8;83,4;0;2,9;0,6;17,2;0;20,6;80,5;16,3;485,5;0;582,4;80,5;6,5;485,5;0;572,6;90;10;614,5;553,1;38,7;61,5;24,6;10242;1526209,03;3011278,71;4537487,74;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3110806;2757;3256;Prefeitura Municipal de Campanário;PM;15,8;2,5;81,7;0;0,5;0,1;2,5;0;3;23,6;3,7;121,6;0;148,9;23,6;1,5;121,6;0;146,7;90;10;175,8;158,2;63,3;17,6;7;2930;1091106,7;671041,76;1762148,45;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3110905;14001;16526;Companhia de Saneamento de Minas Gerais;COPASA;8,2;0,5;91,4;0;1,2;0,1;13,2;0;14,4;61,7;3,6;690,8;0;756,1;61,7;1,4;690,8;0;753,9;90;10;892,4;803,2;56,2;89,2;35,7;14873;2814361,04;4185976,48;7000337,52;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3111002;11305;13106;Prefeitura Municipal de Campestre;PM;4,5;0,3;95,2;0;0,7;0;15,7;0;16,5;27,6;1,6;581,3;0;610,5;27,6;0,6;581,3;0;609,5;90;10;707,7;636,9;63,7;70,8;28,3;11795;2091676,32;3843515,04;5935191,37;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3111101;14907;17193;Companhia de Saneamento de Minas Gerais;COPASA;1,3;0,6;0;98,1;0,3;0,1;0;20,4;20,8;10,8;4,7;0;789,4;805;10,8;1,9;0;205,3;217,9;98,1;1,9;928,4;910,5;236,7;17,9;7,2;16861;2735338,63;513436,51;3248775,14;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3111150;1609;2245;Prefeitura Municipal de Campo Azul;PM;96,8;1,4;1,8;0;1,7;0;0;0;1,7;84,1;1,2;1,6;0;86,9;84,1;0,5;1,6;0;86,1;90;10;121,2;109,1;43,6;12,1;4,8;2021;3206891,74;462787,31;3669679,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3111200;50618;55999;DEMAE - Departamento Municipal de Água e Esgoto;DEMAE;0;0;100;0;0;0;58,8;0;58,8;0;0;2733,4;0;2733,4;0;0;2733,4;0;2733,4;100;0;3023,9;3023,9;211,7;0;0;55999;5876009,85;6945393,04;12821402,88;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3111309;10370;10141;Serviço Autônomo de Água e Esgoto;SAAE;3,4;0,2;96,4;0;0,4;0;11,6;0;12;19,1;1,1;539,8;0;560;19,1;0,4;539,8;0;559,3;90;10;547,6;492,8;197,2;54,8;21,9;9127;1708563,85;2535468,57;4244032,43;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3111408;5643;7930;Companhia de Saneamento de Minas Gerais;COPASA;5;0,6;94,4;0;0,4;0;7,7;0;8,1;15,2;1,9;287,7;0;304,7;15,2;0,7;287,7;0;303,6;90;10;428,2;385,4;38,5;42,8;17,1;7137;2633754,96;2305844,98;4939599,94;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3111507;13602;15251;Prefeitura Municipal de Campos Altos;PM;1,8;0,8;97,4;0;0,3;0,1;15,2;0;15,6;13,2;5,8;715,5;0;734,5;13,2;2,3;715,5;0;731;90;10;823,6;741,2;148,2;82,4;33;13726;1959326,73;2897173,47;4856500,21;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3111606;19908;22898;Prefeitura Municipal de Campos Gerais;PM;2;0,1;97,9;0;0,5;0;24,8;0;25,4;21,3;1,5;1052,2;0;1075;21,3;0,6;1052,2;0;1074,2;90;10;1236,5;1112,9;77,9;123,7;49,5;20608;3570901,49;6337826,26;9908727,74;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3111705;1900;2540;Prefeitura Municipal de Canaã;PM;14,5;0,3;85,2;0;0,3;0;1,8;0;2,1;14,8;0,3;87,4;0;102,6;14,8;0,1;87,4;0;102,4;90;10;137,2;123,5;24,7;13,7;5,5;2286;1074564,06;379536,76;1454100,81;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3111804;10643;11970;Prefeitura Municipal de Canápolis;PM;0,8;0,5;98,7;0;0,1;0,1;14,2;0;14,4;4,4;2,8;567,5;0;574,7;4,4;1,1;567,5;0;573;90;10;646,4;581,8;232,7;64,6;25,8;10773;1599014,43;3142391,28;4741405,71;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3111903;4177;4896;Prefeitura Municipal de Cana Verde;PM;2,3;2,7;0;95;0,1;0,1;0;4,4;4,6;5,2;6;0;214,3;225,6;5,2;2,4;0;53,6;61,2;100;0;264,4;264,4;62,4;0;0;4896;1493838,5;1373378,86;2867217,36;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3112000;10535;12373;Prefeitura Municipal de Candeias;PM;4,6;0,4;95;0;0,7;0,1;13,8;0;14,5;26,2;2;540,7;0;568,9;26,2;0,8;540,7;0;567,7;90;10;668,1;601,3;120,3;66,8;26,7;11136;2131501,4;2512207,42;4643708,82;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3112059;2604;3669;Prefeitura Municipal de Cantagalo;PM;41,9;0,8;57,3;0;0,8;0;1,1;0;1,9;58,9;1,1;80,6;0;140,6;58,9;0,5;80,6;0;139,9;90;10;198,1;178,3;35,7;19,8;7,9;3302;2912842,22;548110,53;3460952,75;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3112109;2086;2716;Prefeitura Municipal de Caparaó;PM;26,2;0;73,8;0;0,5;0;1,4;0;2;29,5;0;83,2;0;112,6;29,5;0;83,2;0;112,6;90;10;146,7;132;52,8;14,7;5,9;2444;1455631,85;559717,67;2015349,52;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3112208;2174;2267;Prefeitura Municipal de Capela Nova;PM;28,3;0,1;71,6;0;0,7;0;1,9;0;2,6;33,2;0,1;84,1;0;117,4;33,2;0;84,1;0;117,3;100;0;122,4;122,4;36,6;0;0;2267;1142968,6;619232,82;1762201,42;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3112307;26131;34025;Companhia de Saneamento de Minas Gerais;COPASA;20,1;2,4;77,6;0;5,8;0,7;22,5;0;29;282,9;34;1094,2;0;1411,1;282,9;13,6;1094,2;0;1390,7;90;10;1837,4;1653,7;49,6;183,7;73,5;30623;15043740,33;9259815,82;24303556,14;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3112406;6030;5757;Companhia de Saneamento de Minas Gerais;COPASA;0,5;2,6;2,4;94,6;0;0,2;0,2;7,4;7,8;1,7;8,3;7,8;307,9;325,6;1,7;3,3;7,8;80;92,8;94,5;5,5;310,9;293,9;76,4;17;6,8;5443;0;0;0;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3112505;8546;9833;Companhia de Saneamento de Minas Gerais;COPASA;85,6;7,3;2,6;4,5;12,4;1,1;0,4;0,6;14,5;395,1;33,6;12,2;20,6;461,5;395,1;13,4;12,2;2,9;423,6;90;10;531;477,9;66,6;53,1;21,2;8850;10055129,43;1405590,99;11460720,42;Solução conjunta;Solução conjunta;Não;Não;;
MG;3112604;14930;16885;Prefeitura Municipal de Capinópolis;PM;2,3;0,4;97,3;0;0,5;0,1;21,1;0;21,7;18,2;3,2;784,8;0;806,2;18,2;1,3;784,8;0;804,3;90;10;911,8;820,6;82,1;91,2;36,5;15197;2321202,5;5062269,28;7383471,78;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3112653;3788;4934;Prefeitura Municipal de Capitão Andrade;PM;5,9;0,5;93,5;0;0,5;0;7,9;0;8,4;12,1;1,1;191,3;0;204,6;12,1;0,4;191,3;0;203,9;90;10;266,4;239,8;36;26,6;10,6;4441;1725311,82;1329039,98;3054351,8;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
MG;3112703;12078;14419;Companhia de Saneamento de Minas Gerais;COPASA;0;67,2;0;32,8;0;5,4;0;2,7;8,1;0;437,9;0;213,7;651,6;0;175,2;0;42,1;217,3;90;10;778,6;700,7;138,1;77,9;31,2;12977;11003383,01;2667793,49;13671176,5;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Sim;;
MG;3112802;6782;8194;Prefeitura Municipal de Capitólio;PM;3,1;5;91,9;0;0,4;0,6;11,1;0;12,1;11,3;18,5;336,4;0;366,2;11,3;7,4;336,4;0;355,1;90;10;442,5;398,3;159,3;44,3;17,7;7375;1582179,57;2160691,93;3742871,5;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3112901;3912;4977;Prefeitura Municipal de Caputira;PM;12,5;0,3;87,2;0;0,5;0;3,7;0;4,3;26,5;0,6;184,1;0;211,2;26,5;0,2;184,1;0;210,9;90;10;268,8;241,9;96,8;26,9;10,8;4479;1721201,73;1025691,02;2746892,75;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3113008;7512;8162;Prefeitura Municipal de Caraí;PM;16,1;1,2;82,8;0;0,9;0,1;4,7;0;5,7;65,2;4,7;335,8;0;405,6;65,2;1,9;335,8;0;402,8;90;10;440,7;396,6;79,3;44,1;17,6;7346;1375543,95;1219474,48;2595018,43;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3113107;1195;1275;Prefeitura Municipal de Caranaíba;PM;5;0,4;94,6;0;0,1;0;1,4;0;1,5;3,2;0,3;61;0;64,5;3,2;0,1;61;0;64,4;90;10;68,9;62;24,8;6,9;2,8;1148;121093,21;275986,03;397079,23;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3113206;19178;23415;Prefeitura Municipal de Carandaí;PM;16,9;0,4;82,7;0;4;0,1;19,7;0;23,9;175;4,6;856;0;1035,6;175;1,8;856;0;1032,9;90;10;1264,4;1138;113,8;126,4;50,6;21074;6369574,92;6445033,11;12814608,03;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3113305;26916;29213;SEMAE - Serviço Municipal de Saneamento Básico e Infraestrutura;SEMASA;24,6;0,4;62,3;12,8;12,6;0,2;31,7;6,5;51;358,1;5,3;904,8;185,3;1453,5;358,1;2,1;904,8;64,9;1329,8;90;10;1577,5;1419,8;496,9;157,8;63,1;26292;7026770,96;5432852,09;12459623,05;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3113404;74061;87979;Companhia de Saneamento de Minas Gerais;COPASA;16,7;0,5;82,8;0;14,4;0,4;71,5;0;86,3;669,3;18,9;3311;0;3999,3;669,3;7,6;3311;0;3988;100;0;4750,9;4750,9;142,5;0;0;87979;27556220,76;33962605,34;61518826,1;Solução conjunta;Solução conjunta;Sim;Não;;
MG;3113503;6973;8125;Companhia de Saneamento de Minas Gerais;COPASA;28,5;0,7;0;70,8;2;0;0;5;7,1;107,4;2,6;0;266,6;376,5;107,4;1,1;0;59;167,4;90;10;438,8;394,9;39,5;43,9;17,6;7313;2898641,96;830512,03;3729153,99;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
MG;3113602;4930;5597;Prefeitura Municipal de Careaçu;PM;1,8;1;97,3;0;0,1;0,1;6,1;0;6,3;4,7;2,5;259;0;266,2;4,7;1;259;0;264,7;90;10;302,2;272;108,8;30,2;12,1;5037;1044572,84;1651368,4;2695941,25;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3113701;13058;10991;Companhia de Saneamento de Minas Gerais;COPASA;15,5;0,8;0;83,7;1,9;0,1;0;10,5;12,5;109,3;5,7;0;590,1;705,1;109,3;2,3;0;39,8;151,4;90;10;593,5;534,2;36;59,4;23,8;9892;846137,77;0;846137,77;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
MG;3113800;1376;1693;Prefeitura Municipal de Carmésia;PM;4,2;1,3;0;94,5;0,1;0;0;1,9;2;3,1;1;0;70,2;74,3;3,1;0,4;0;70,2;73,7;94,5;5,5;91,4;86,4;34,6;5;2;1600;481866,15;366337,24;848203,39;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3113909;9279;10522;Companhia de Saneamento de Minas Gerais;COPASA;0,6;0,1;99,3;0;0,1;0;10;0;10,1;3,2;0,6;497,3;0;501,1;3,2;0,2;497,3;0;500,7;90;10;568,2;511,4;102,3;56,8;22,7;9470;1504863,01;2336675,59;3841538,6;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114006;8969;10715;SAAE - Serviço Autônomo de Água e Esgoto;SAAE;2,8;0,1;97,1;0;0,3;0;11,3;0;11,6;13,7;0,6;470;0;484,3;13,7;0,2;470;0;484;97;3;578,6;561,2;224,5;17,4;7;10394;2066394,37;2824304,76;4890699,13;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114105;10708;13552;Serviço Autônomo de Água e Esgoto de Carmo de Minas;SAAE;9,2;1,1;89,7;0;1;0,1;9,5;0;10,5;53,1;6,6;518,6;0;578,2;53,1;2,6;518,6;0;574,3;90;10;731,8;658,6;263,4;73,2;29,3;12197;3164364,93;3225437,06;6389801,99;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114204;18451;22202;Serviço Autárquico de Água e Esgoto;SAAE;5,9;4,9;89,2;0;2,4;2;35,7;0;40;58,8;48,8;888,7;0;996,4;58,8;19,5;888,7;0;967;90;10;1198,9;1079;431,6;119,9;48;19982;8845385,07;4858630,45;13704015,52;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3114303;26014;27401;Companhia de Saneamento de Minas Gerais;COPASA;1;0,5;98,5;0;0,3;0,2;31,5;0;32;14,2;6,6;1383,9;0;1404,8;14,2;2,7;1383,9;0;1400,8;90;10;1479,7;1331,7;40;148;59,2;24661;1572376,97;10636030,97;12208407,94;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3114402;14910;17112;Companhia de Saneamento de Minas Gerais;COPASA;2,9;0,5;96,6;0;0,6;0,1;20,6;0;21,3;23,4;3,8;778;0;805,1;23,4;1,5;778;0;802,9;90;10;924;831,6;25;92,4;37;15401;2595249,85;6432866,53;9028116,38;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114501;12623;16722;Serviço de Saneamento Ambiental Municipal;SESAM;19;1;24;56;1,7;0,1;2,1;5;8,9;129,5;6,9;163,6;381,7;681,6;129,5;2,7;163,6;95,4;391,2;90;10;903;812,7;162,5;90,3;36,1;15050;6041064,98;1324881,29;7365946,27;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114550;7284;8910;Companhia de Saneamento de Minas Gerais;COPASA;4,6;0,6;0;94,8;0,4;0;0;7,2;7,6;18,2;2,4;0;372,7;393,3;18,2;0,9;0;104,4;123,6;94,8;5,2;481,1;455,9;45,6;25,2;10,1;8443;1879859,81;612633,93;2492493,73;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3114600;2700;3113;Prefeitura Municipal de Carrancas;PM;7,4;0;92,5;0;0,3;0;3,9;0;4,2;10,8;0,1;134,9;0;145,8;10,8;0;134,9;0;145,8;100;0;168,1;168,1;37;0;0;3113;989457,18;958804;1948261,18;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114709;2577;3091;Prefeitura Municipal de Carvalhópolis;PM;0,7;0;99,3;0;0;0;3,5;0;3,5;1;0,1;138,1;0;139,2;1;0;138,1;0;139,1;90;10;166,9;150,2;60,1;16,7;6,7;2782;821817,98;702705,32;1524523,3;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114808;2488;2225;Companhia de Saneamento de Minas Gerais;COPASA;23,3;0,8;76;0;0,6;0;2;0;2,6;31,3;1;102;0;134,4;31,3;0,4;102;0;133,7;90;10;120,2;108,2;43,3;12;4,8;2003;675463,47;458471,45;1133934,92;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3114907;1154;1444;Prefeitura Municipal de Casa Grande;PM;10,2;1,7;88,2;0;0,2;0;1,7;0;1,9;6,3;1,1;54,9;0;62,3;6,3;0,4;54,9;0;61,7;90;10;78;70,2;28,1;7,8;3,1;1300;454532,85;297591,3;752124,15;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115003;1885;2254;Prefeitura Municipal de Cascalho Rico;PM;41,4;1,1;57,5;0;1,3;0;1,8;0;3;42,2;1,1;58,5;0;101,8;42,2;0,5;58,5;0;101,1;90;10;121,7;109,5;43,8;12,2;4,9;2029;1521482,99;464448,82;1985931,81;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115102;14674;15219;Prefeitura Municipal de Cássia;PM;1,6;0,3;98,1;0;0,4;0,1;23,1;0;23,6;12,8;2,3;777,4;0;792,4;12,8;0,9;777,4;0;791;90;10;821,8;739,6;147,9;82,2;32,9;13697;652281,25;2905952,69;3558233,94;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115201;2866;3056;Companhia de Saneamento de Minas Gerais;COPASA;42,6;0,5;5,9;51;1,7;0;0,2;2;3,9;66;0,7;9,1;79;154,8;66;0,3;9,1;14,4;89,8;90;10;165;148,5;27,2;16,5;6,6;2750;1802427,33;295002,74;2097430,08;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3115300;70107;78021;Companhia de Saneamento de Minas Gerais;COPASA;10,8;0,4;88,8;0;10;0,3;81,9;0;92,2;409,1;14,1;3362,6;0;3785,8;409,1;5,6;3362,6;0;3777,3;95;5;4213,1;4002,4;372,2;210,7;84,3;74120;24241281,88;22359695,41;46600977,29;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
MG;3115359;4494;5299;Prefeitura Municipal de Catas Altas;PM;2,8;0,4;24,2;72,6;0,2;0;1,7;5,2;7,1;6,9;1;58,7;176,1;242,7;6,9;0,4;58,7;61,6;127,6;90;10;286,1;257,5;51,5;28,6;11,4;4769;1253499,8;729652,5;1983152,3;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3115409;1489;1864;Prefeitura Municipal de Catas Altas da Noruega;PM;7,1;0,8;0;92,2;0,2;0;0;2,2;2,4;5,7;0,6;0;74,1;80,4;5,7;0,2;0;22,2;28,2;100;0;100,7;100,7;22,2;0;0;1864;791641,17;151444,4;943085,57;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115458;1705;2794;Copasa Serviços de Saneamento Integrado do Norte e Nordeste de Minas Gerais S/A;COPANOR;3,6;2,1;94,3;0;0;0;1,2;0;1,3;3,3;2;86,8;0;92,1;3,3;0,8;86,8;0;90,9;90;10;150,9;135,8;54,3;15,1;6;2515;1652116,22;603051,78;2255168;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3115474;3035;3288;Companhia de Saneamento de Minas Gerais;COPASA;0;71,3;0;28,7;0;1,5;0;0,6;2,1;0;121,4;0;48,9;170,3;0;48,6;0;8,9;57,5;90;10;177,6;159,8;4,8;17,8;7,1;2959;3307514,34;1139448,49;4446962,83;Acima de 80%;Tratamento secundário avançado;Não;Sim;;
MG;3115508;21792;20200;Companhia de Saneamento de Minas Gerais;COPASA;4,1;1;0;95;1,1;0,3;0;26;27,4;48,2;11,1;0;1117,5;1176,8;48,2;4,5;0;537,3;590;95;5;1090,8;1035,8;31,1;55;22;19182;0;4414878,42;4414878,42;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115607;1048;902;Prefeitura Municipal de Cedro do Abaeté;PM;69,8;0,2;30;0;0,9;0;0,4;0;1,3;39,5;0,1;17;0;56,6;39,5;0;17;0;56,5;90;10;48,7;43,8;17,5;4,9;2;812;870843,24;185827,9;1056671,14;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3115706;5806;6438;SAAE - Serviço Autônomo de Água e Esgoto;SAAE;14,7;1,9;83,4;0;1,5;0,2;8,6;0;10,3;46;6;261,6;0;313,5;46;2,4;261,6;0;309,9;93;7;347,7;323,4;32,3;24,3;9,7;5987;716899,26;1844058,32;2560957,59;Acima de 80%;Tratamento secundário avançado;Não;Não;;
MG;3115805;9602;9379;Companhia de Saneamento de Minas Gerais;COPASA;43,9;38;7,9;10,2;5,3;4,6;1;1,2;12;227,8;196,8;41;52,9;518,5;227,8;78,7;41;13,7;361,3;90;10;506,5;455,9;31,9;50,7;20,3;8441;8227395,25;2658114,03;10885509,28;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3115904;2029;2261;Prefeitura Municipal de Chácara;PM;8,6;0,7;90,7;0;0,2;0;2,2;0;2,4;9,4;0,8;99,3;0;109,6;9,4;0,3;99,3;0;109,1;90;10;122,1;109,9;22;12,2;4,9;2035;338968,82;340259,17;679227,99;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3116001;2866;3645;Prefeitura Municipal de Chalé;PM;28;0,3;71,7;0;0,7;0;1,7;0;2,4;43,4;0,4;111;0;154,8;43,4;0,2;111;0;154,5;90;10;196,8;177,1;70,9;19,7;7,9;3281;1971317,71;751175,1;2722492,81;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3116100;5862;8554;Prefeitura Municipal de Chapada do Norte;PM;57,6;1,4;41;0;2,5;0,1;1,8;0;4,4;182,4;4,3;129,8;0;316,5;182,4;1,7;129,8;0;313,9;90;10;461,9;415,7;166,3;46,2;18,5;7699;6459884,34;2201543,93;8661428,27;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
MG;3116159;6383;13132;Prefeitura Municipal de Chapada Gaúcha;PM;71,1;26,3;2,7;0;4,6;1,7;0,2;0;6,4;245;90,5;9,2;0;344,7;245;36,2;9,2;0;290,4;98;2;709,1;694,9;159,8;14,2;5,7;12869;15493806,01;3372288,5;18866094,52;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
MG;3116209;1508;1647;Prefeitura Municipal de Chiador;PM;4,8;2,2;93;0;0,1;0;1,8;0;1,9;3,9;1,8;75,7;0;81,4;3,9;0,7;75,7;0;80,3;90;10;88,9;80;8;8,9;3,6;1482;1004286,69;456431,67;1460718,37;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
MG;3116308;3127;4163;Prefeitura Municipal de Cipotânea;PM;18,9;0,3;80,8;0;0,6;0;2,7;0;3,3;31,9;0,4;136,5;0;168,9;31,9;0,2;136,5;0;168,6;90;10;224,8;202,3;80,9;22,5;9;3747;1962793,37;857938,45;2820731,82;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
